Region,Indicator Type,Indicator Name,Frequency,date,value
China,Economic Output,Real GDP,Annually,2020/1/1,103486750
China,Economic Output,Real GDP,Annually,2021/1/1,112355970
China,Economic Output,Real GDP,Annually,2022/1/1,115877050
China,Economic Output,Real GDP,Annually,2023/1/1,122152940
China,Economic Output,Real GDP,Annually,2024/1/1,128232080
